,Görüş,Clean,kelimeler2,sonuçlar,label,binary_sonuçlar
667,Bende begenerek aldim ama cay yaptigim zaman bi koku oluyo ve onda ne zmm cay demlesem begenilmiyo.acaba demlerken ozellille dikkat etmemiz gereken durum nedir,bende beğenerek aldım ama çay yaptığım zaman bir koku oluyor ve onda ne zmm çay demlesem beğenilmiyor . acaba demlerken özellikle dikkat etmemiz gereken durum nedir,"ne, acaba, özellikle",0.12636165577342048,0,1
668,Olumsuz yönleri: Çeyizime alm??t?m ben bu robotu daha detayl? daha teferrüatl? bir ürün olsun diye. Güzel  bir ürün  fakat kullan??l? de?il aç?kcas?. Çünkü çok yer kapl?yor blender veya çubuk blender daha pratik kullan?m? daha kolay o yüzden bu ürün pek kullan??l? gelmedi,olumsuz yönleri : çeyizime alm ? ? t ? m ben bu robotu daha detaylı ? daha teferrüatl ? bir ürün olsun diye . güzel bir ürün fakat kullan ? ? l ? de ? il aç ? kaş ? . çünkü çok yer kapı ? yor blender veya çubuk blender daha pratik kullan ? m ? daha kolay o yüzden bu ürün pek kullan ? ? l ? gelmedi,"olumsuz, daha, daha, güzel, çok, daha, daha, kolay, pek",2.615543020861313,0,1
669,ürün yok ki ortada beğeneyim,ürün yok ki ortada beğeneyim,yok,-1.0,0,0
670,"ürün 2014 ve değişimden gelmiş ürün gönderdiler.  Garantisi bitmiş
airties servisi söyledi. Geldiğinde faturası vardı kendileri garanti
verir mi bilmem faturadan dolayı, ancak airties servisi garanti
vermiyor. Yazık keşke yeni bir model alsaydım. ürün çalışıyor bozulursa
mağazaya güvenmekten başka çare yok. 2018 mayıs da aldım ürünü ben
aldığımda 3 yıllık garantisi dolmuştu bile, ki ben sözde sıfır aldım.","ürün 2014 ve değişimden gelmiş ürün gönderdiler . garantisi bitmiş airties servisi söyledi . geldiğinde faturası vardır kendileri garanti verir mi bilmem faturadan dolayı , ancak airties servisi garanti vermiyor . yazık keşke yeni bir model alsaydım . ürün çalışıyor bozulursa mağazaya güvenmekten başka çare yok . 2018 mayıs da aldım ürünü ben aldığımda 3 yıllık garantisi dolmuştu bile , ki ben sözde sıfır aldım .","var, ancak, keşke, yeni, yok, bile",-1.1264661115587788,0,0
671,"Harddisk naylon poşetini içinde açılmamış sıfır anladık, ama böyle
hasssas bir ürünü saçma sapan bir kartona dolayıp yollamanız çok saçma
ve güvensiz, özensiz bir ambalaj ve özensiz bir davranış, köpük,orjinal
ambalaj v.s bi sürü seçenek varken kartona dolayıp bantlayıp katgoya
verilmiş. ürün inşallah çalışıyordur.","harddisk naylon poşetini içinde açılmamış sıfır anladık , ama böyle hassas bir ürünü saçma sapan bir kartona dolayıp yollamanız çok saçma ve güvensiz , özensiz bir ambalaj ve özensiz bir davranış , kopuk , orjinal ambalaj v . s bir sürü seçenek varken kartona dolayıp bantlayıp kargoya verilmiş . ürün inşallah çalışıyordur .","böyle, hassas, saçma, çok, kopuk, var",1.1185573163816516,0,1
672,Kenar çıkıntılarının uzunluğu yetersiz ağır bir tepsi koyduğunda kayarak dibe düşüyor tepsiler.sulu bir yemek varsa bu düşme anında herşey  etrafa sıçrıyor.hiç mi hiç tavsiye etmem,kenar çıkıntılarının uzunluğu yetersiz ağır bir tepsi koyduğunda kayarak dibe düşüyor tepsiler . sulu bir yemek varsa bu düşme anında herşey etrafa sıçrıyor . hiç mi hiç tavsiye etmem,"yetersiz, ağır, sulu, var, hiç, hiç",-1.3456292714955083,0,0
673,"asus garanti sistemi çok saçma.eğer ürün arızalanırsa(zaten tamiri yok
bi çok modemin)servis ürüne değişim&iade evrağı düzenleyip
yolluyor.yani ürünün kendisini yollaması gerekirken sizi böyle en az bi
ay kadar uğraştırıyor.satın aldığınız firma size ""bu ürünü
yollamıyoruz başka bi ürün yada satın aldığınız zamandaki parasını
yollayabiliriz"" falan diyebiliyor.bu modeme gelince,asusun gayet
iyi bir modemi(arızalanıncaya dek).nasip kısmet yani..","asus garanti sistemi çok saçma . eğer ürün arızalanırsa ( zaten tamiri yok bir çok modemin ) servis ürüne değişim & iade evrağı düzenleyip yolluyor . yani ürünün kendisini yollaması gerekirken sizi böyle en az bir ay kadar uğraştırıyor . satın aldığınız firma size "" bu ürünü yollamıyoruz başka bir ürün yada satın aldığınız zamandaki parasını yollayabiliriz "" falan diyebiliyor . bu modeme gelince , asusun gayet iyi bir modemi ( arızalanıncaya dek ) . nasip kısmet yani . .","çok, saçma, zaten, yok, böyle, en, az, gayet, iyi",0.6703673859193602,0,1
674,"Orjinal paketli gelmedi ve en önelisi kullanma klavuzu
yok.Kurulumyaparken firmada başka kişi uzerine kayıtlı çıktı.",orjinal paketli gelmedi ve en yönelişi kullanma klavuzu yok . kurulumyaparken firmada başka kişi üzerine kayıtlı çıktı .,"en, yok",-0.8823529411764706,0,0
675,Kötü,kötü,kötü,-0.3082191780821918,0,0
676,Arzum ar1066 çırpma yaparken dibini iyi almıyo,arzum ar1066 çırpma yaparken dibini iyi almıyor,iyi,0.4008714596949891,0,1
677,"Kutu içinden kumandası çıkmıyor lens kalitesi iyi değil. tavsiyem bu
ürüne bu kadar para vereceğinize 20 tl ürünlerden alın. Boşuna para ödemeyin.",kutu içinden kumandası çıkmıyor lens kalitesi iyi değil . tavsiyem bu ürüne bu kadar para vereceğinize 20 tl ürünlerden alın . boşuna para ödemeyin .,"iyi, boşuna",0.36662488435252333,0,1
678,"Bu ürünü almak isteyenlerin en azından hobi olarak elektrikle uğraşması
gerekiyor. Geldiği günden itibaren rezistansları tutan kulak boyları
düzgün kesilmediği için Ataç, maşa, çatal gibi ek aksesuarlarla
kullanmak zorunda kaldık. Bir süre sonrada güç düğmesi yandı onu
değiştirmek durumunda kaldım. Zaten üzerinde 2 tanede menteşe var
başkada bir şey yok. Yerli malı herkes bunu kullanmalı diyorsanız alabilirsiniz.","bu ürünü almak isteyenlerin en azından hobi olarak elektrikle uğraşması gerekiyor . geldiği günden itibaren rezistansları tutan kulak boyları düzgün kesilmediği için ataç , masa , çatal gibi ek aksesuarlarla kullanmak zorunda kaldık . bir süre sonrada güç düğmesi yandı onu değiştirmek durumunda kaldım . zaten üzerinde 2 tanede menteşe var başkada bir şey yok . yerli malı herkes bunu kullanmalı diyorsanız alabilirsiniz .","en, düzgün, zor, zaten, var, başka, yok, yerli",-0.7809412958486286,0,0
679,"umduğumuz gibi çıkmadı,
malzemeleri düşük seviyede,
önden tutma yeri elinizde kalacak gibi,inceccik telden yapılma,
uzun süre bekledik, 1 saate yakın bir zamanda pişirdi..
olumsuz :(","umduğumuz gibi çıkmadı , malzemeleri düşük seviyede , önden tutma yeri elinizde kalacak gibi , ineççik telden yapılma , uzun süre bekledik , 1 saate yakın bir zamanda pişirdi . . olumsuz :(","düşük, uzun, olumsuz",-0.2699435938759066,0,0
680,max factorün rimelini her zaman kullanıyorum ama bu ürününü ilk kez aldım.inanın bitmiş rimelim daha iyi diyebilirim.indirimde olduğu için mi böyle geldi anlamadım ama ben hiç beğenmedim.,max factorun rimelini her zaman kullanıyorum ama bu ürününü ilk kez aldım . inanın bitmiş rimelim daha iyi diyebilirim . indirimde olduğu için mi böyle geldi anlamadım ama ben hiç beğenmedim .,"ilk, daha, iyi, böyle, hiç",0.14605903244098262,0,1
681,"Tavsiye etmiyorum Demlik kısmında çok delik var, süzgeç taksanda çok bi işe yaramıyor. Bazen kaynasa bile düğme kendiliğinden atmıyor.","tavsiye etmiyorum demlik kısmında çok delik var , süzgeç taksanda çok bir işe yaramıyor . bazen kaynasa bile düğme kendiliğinden atmıyor .","var, çok, bazen, bile, kendiliğinden",0.8256036052168202,0,1
682,"dolap sanki tekmelenmiş bir kattan aşağıya atılmış gibiydi moralmen
çöktüm servis yenisi için tutanak tuttu dolap içi çok güzeldi ban
darbeli çizik bombeli göndermeselerdi",dolap sanki tekmelenmiş bir kattan aşağıya atılmış gibiydi moralman çoktum servis yenisi için tutanak tuttu dolap içi çok güzeldi ban darbeli çizik bombeli göndermeselerdi,"sanki, moralman, yeni, çok, güzel",1.5094905542125525,0,1
683,Kurulum için verdiginiz 444 numarayı aradık ama dönüş yapılmadı yardımcı olurmusunuz,kurulum için verdiğiniz 444 numarayı aradık ama dönüş yapılmadı yardımcı olur musunuz,,0.0,0,-1
684,"anneme evde kullanması için aldım. ilk aldığımızda ayarlarını yapamadığından baya sorun yaşamıştı. sonra alıştırma yaptıkça makineyi çözdü şuanda hiçbir problem yaşamıyoruz. yanındaki kitapçıkta da çok güzel anlatılıyor. yalnız çoğu parçaları plastik malzemeden. hoş, bu fiyata da çok fazla bir şey de beklenilmez tabi.","anneme evde kullanması için aldım . ilk aldığımızda ayarlarını yapamadığından baya sorun yaşamıştı . sonra alıştırma yaptıkça makineyi çözdü şu anda hiçbir problem yaşamıyoruz . yanındaki kitapçıkta da çok güzel anlatılıyor . yalnız çoğu parçaları plastik malzemeden . hoş , bu fiyata da çok fazla bir şey de beklenmez tabi .","ilk, sonra, çok, güzel, yalnız, çoğu, hoş, çok, fazla",2.679723639836452,0,1
685,"urun bozuk geldi hemen gondermek istedim kargo ucreti bana ait olacagini
soylediler servise verdim yaklasik 2 haftaya geliyorum urun bozuk olan
27sibde geldi ben su an 8 subatta bu yaziyi yaziyorum servisten
bekliyorum tamirini",ürün bozuk geldi hemen göndermek istedim kargo ücreti bana ait olacağını söylediler servise verdim yaklaşık 2 haftaya geliyorum ürün bozuk olan 27sibde geldi ben şu an 8 şubatta bu yazıyı yazıyorum servisten bekliyorum tamirini,"bozuk, hemen, yaklaşık, bozuk",-0.07007490972035688,0,0
686,Honor am 61 huwai nova 5t de çalışmıyor yardımcı olursanız sevinirim,honor am 61 huawei nova 5t de çalışmıyor yardımcı olursanız sevinirim,,0.0,0,-1
687,"Satici sagolsun cok hizli ve sorunsuz gonderdi.Kulaklik icin yorumum, tek kelimeyle berbat. 5₺ bile etmez bunu yurekten soyluyorum. Bosuna para vermeyin kesinlikle. Saticiya tesekkur ederim hizli ve sorunsuz gonderisi icin.","satıcı sağolsun çok hızlı ve sorunsuz gönderdi . kulaklık için yorumum , tek kelimeyle berbat . 5₺ bile etmez bunu yürekten söylüyorum . boşuna para vermeyin kesinlikle . satıcıya teşekkür ederim hızlı ve sorunsuz gönderisi için .","çok, tek, berbat, bile, boşuna, kesin",0.6493866953173963,0,1
688,Olumsuz yönleri: Ürün kaydım yok ama parasını ödenmiş durumda. Bana döner misiniz?,olumsuz yönleri : ürün kaydım yok ama parasını ödenmiş durumda . bana döner misiniz ?,"olumsuz, yok",-1.2602739726027399,0,0
689,"ürün akıllı tv lerde çalışmıyor. ok tuşları çalışıyor ama klavyedeki
harflerin bi karşılığı yok ne yazık ki. alacaklar akıllı tv için
almasın. sadece bilgisayar",ürün akıllı tvlerde çalışmıyor . ok tuşları çalışıyor ama klavyedeki harflerin bir karşılığı yok ne yazık ki . alacaklar akıllı tv için almasın . sadece bilgisayar,"yok, ne, sadece",-1.1893186498343629,0,0
690,Ürün kaliteli ancak kargo süresi çok uzun 5 günde ancak gelebildi.,ürün kaliteli ancak kargo süresi çok uzun 5 günde ancak gelebildi .,"çok, uzun",1.0588235294117647,0,1
691,Muhtesem,muhteşem,muhteşem,0.006535947712418301,0,1
692,"Ürünü teslim aldım,servisine sordum,kendiniz kurabilirsiniz dedi,Bende
kurdum,ama cihazda bir anormallik vardı,hava emmiyor du,servisini
çağırdım gelip baktılar,motorun teki çalışmıyormuş,o motoru değiştirmek
için götürdüler.Bence arnica süpürgede iyi Aspiratörde değil,süpürgedeki
kaliteye bakıp ta aspiratör alınca böyle oldu.Almanızı kesinlikle
tavsiye etmem.","ürünü teslim aldım , servisine sordum , kendiniz kurabilirsiniz dedi , bende kürdüm , ama cihazda bir anormallik vardı , hava emmiyordu dü , servisini çağırdım gelip baktılar , motorun teki çalışmıyormuş , o motoru değiştirmek için götürdüler . bence arnica süpürgede iyi aspiratörde değil , süpürgedeki kaliteye bakıp ta aspiratör alınca böyle oldu . almanızı kesinlikle tavsiye etmem .","anormal, var, iyi, ta, böyle, kesin",0.7055689855851015,0,1
693,arkadaşlar 5 kere fatura istememe rağmen samsungtürkiye faturayı göndermedi. ürünü alıp fatura için bunların peşinden koşmak istiiyorsanız alabilirsiniz,arkadaşlar 5 kere fatura istememe rağmen samsung türkiye faturayı göndermedi . ürünü alıp fatura için bunların peşinden koşmak istiyorsanız alabilirsiniz,,0.0,0,-1
694,daha açmadım ama güzeldir bnce,daha açmadım ama güzeldir bence,"daha, güzel",0.7821350762527233,0,1
695,"Olumlu yönleri: fiyatı iyi

Olumsuz yönleri: ürün kötü",olumlu yönleri : fiyatı iyi olumsuz yönleri : ürün kötü,"olumlu, iyi, olumsuz, kötü",-0.09790491539081392,0,0
696,bir sürü para verip eczacı tavsiyesi ile aldım. yüzüm yoğurt sürmüş gibi bembeyaz tabaka oldu cildim emmedi maalesef. denemeden almayın derim.,bir sürü para verip eczacı tavsiyesi ile aldım . yüzüm yoğurt sürmüş gibi bembeyaz tabaka oldu cildim emmedi maalesef . denemeden almayın derim .,"bembeyaz, maalesef",-0.08468379741546544,0,0
697,"Güzel bir makina fakat palto, manto gibi bir ürün dikecekseniz sizi çok zorlar. Bir de fazla gürültülü.","güzel bir makina fakat palto , manto gibi bir ürün dikecekseniz sizi çok zorlar . bir de fazla gürültülü .","güzel, çok, fazla",1.5403050108932461,0,1
698,Olumsuz yönleri: süpürgenin hortumu kağıt gibi veya güneşte yanmış plastik  gibi tuttuğunuz yerden kopuyor. şaka gibi yanı. çok kötü,olumsuz yönleri : süpürgenin hortumu kağıt gibi veya güneşte yanmış plastik gibi tuttuğunuz yerden kopuyor . şaka gibi yani . çok kötü,"olumsuz, çok, kötü",0.43150684931506844,0,1
699,Bende yeni aldim ama tarif yok gercekten kizarma icin ne kadar yag koyacaz ne yapacagiz bellindegil icinde tarif kitapcigi ollsa daha iyi olurdu,bende yeni aldım ama tarif yok gerçekten kızarmasana için ne kadar yağ koyacağız ne yapacağız bellindeğil içinde tarif kitapçığı olsa daha iyi olurdu,"yeni, yok, gerçekten, ne, ne, daha, iyi",0.02178649237472763,0,1
700,Sakın almayın. Buhar tuşu bozuldu. Buhar veremiyorum. Tabanı sürekli kıyafetlere yapışıp kalıyor. Ütünün tabanında da iz kalıyor sürekli. Kırışıklıkları da çok zor açıyor. Asla almayın,sakın almayın . buhar tuşu bozuldu . buhar veremiyorum . tabanı sürekli kıyafetlere yapışıp kalıyor . ütünün tabanında da iz kalıyor sürekli . kırışıklıkları da çok zor açıyor . asla almayın,"sürekli, sürekli, çok, zor, asla",0.8773092189691706,0,1
701,Yazık verilen paraya,yazık verilen paraya,,0.0,0,-1
702,Ses mikrofonu ağzımın dibine yaklaştırsam da karşıya çok kötü ve az gidiyor,ses mikrofonu ağzımın dibine yaklaştırsam da karşı çok kötü ve az gidiyor,"çok, kötü, az",0.6027397260273972,0,1
703,WQEFWFEWFVERFWEFWEF,wqefwfewfverfwefwef,,0.0,0,-1
704,"Aldıktan  sonra 3 ay kadar kullanabildik, prizden arıza yaptı ve sigortaları attırmaya başladı çöpe atmak zorunda kaldık","aldıktan sonra 3 ay kadar kullanabildik , prizden arıza yaptı ve sigortaları attırmaya başladı çöpe atmak zorunda kaldık",zor,-0.1643835616438356,0,0
705,ürünü bir süredir kullanıyorum etkisini henüz fark etmedim. akşamdan akşama sürüyorum üzerine nemlendirici süremiyorum sürdüğüm anda yanma ve batma yaptı üründen mi cildim mi hassas bilemedim :) cildinizi en iyi siz tanırsınız ona göre seçim yapın gerçi şuda var en güvenilir ve zararlı maddeler içermeyen markalardan biri başka ne kullanabilirdim bilmiyorum sanırım gözeneklerimle barışmam gerekiyor,ürünü bir süredir kullanıyorum etkisini henüz fark etmedim . akşamdan akşama sürüyorum üzerine nemlendirici süremiyorum sürdüğüm anda yanma ve batma yaptı üründen mı cildim mı hassas bilemedim :) cildinizi en iyi siz tanırsınız ona göre seçim yapın gerçi şuda var en güvenilir ve zararlı maddeler içermeyen markalardan biri başka ne kullanabilirdim bilmiyorum sanırım gözeneklerimle barışmam gerekiyor,"henüz, hassas, en, iyi, gerçi, şu, var, en, ne",0.7590652699435939,0,1
706,ürün yazılan gibi degil çok çavuk ısınıyor fazla ömrü olmaz yanar,ürün yazılan gibi değil çok çabuk ısınıyor fazla ömrü olmaz yanar,"çok, çabuk, fazla",1.1089324618736383,0,1
707,gereksiz ve pahalı,gereksiz ve pahalı,,0.0,0,-1
708,"Pişirme kalitesi ve verdiği ısı kötü. Kek yaptım kabarmadı, poşette tavuk yaptım 1 saatte bile pişmedi, biraz daha pahalı modellere bakmak daha mantıklı, tavsiye etmiyorum.","pişirme kalitesi ve verdiği işi kötü . kek yaptım kabarmadı , poşette tavuk yaptım 1 saatte bile pişmedi , biraz daha pahalı modellere bakmak daha mantıklı , tavsiye etmiyorum .","kötü, bile, biraz, daha, pahalı, daha",-0.4011997493061152,0,0
709,Olumsuz yönleri: İlk kullanımda elektrik kablosunun girdiği yerden su akıtmaya başladı. Ürüne onay vermiş bulunduğum ve faturayı kaybettiğim için iade almadılar. Değişim de yapamayız dediler. Alır almaz hiç kullanmadan servise götüreceğim. Uzak durun derim. Üç kuruş fazla verip doğru dürüst bir ütü alın.,olumsuz yönleri : ilk kullanımda elektrik kablosunun girdiği yerden su akıtmaya başladı . ürüne onay vermiş bulunduğum ve faturayı kaybettiğim için iade almadılar . değişim de yapamayız dediler . alır almaz hiç kullanmadan servise götüreceğim . uzak durun derim . üç kuruş fazla verip doğru dürüst bir ütü alın .,"olumsuz, ilk, hiç, uzak, fazla, doğru, dürüst",-0.8310054615453487,0,0
710,hiç ama hiç memnun kalmadım.Asla tavsiye etmiyorum.,hiç ama hiç memnun kalmadım . asla tavsiye etmiyorum .,"hiç, memnun, asla",-0.5420956814993881,0,0
